ChargingTime,VoltageSlope,VoltageStd,VoltageKurtosis,VoltageSkewness,VoltageEntropy,VoltageCurvature,Normalized Capacity
5740.0,6.929303105437958e-05,0.12690536718403553,-0.8011908315786291,-0.8319773480944653,4.3441611605159025,-2.0939082961465298e-08,1.0200953740941776
4569.8300000000745,4.50160727266092e-05,0.07590339665931846,0.25894607046807216,-1.3420064853083666,1.2729207855286595,-2.4821287136147424e-08,1.018967321623671
4570.119999999879,4.561984873021386e-05,0.0767315201169863,0.21662079224822062,-1.3284567876311524,1.2729207855286595,-2.4986506159685482e-08,1.0178535484086866
4582.229999999981,4.5681892642962116e-05,0.07684691704062961,0.2077440937167192,-1.3263058851466032,1.2729207855286595,-2.4971990482789222e-08,1.0167551336496647
4586.449999999953,4.5665938328260155e-05,0.07685662492953797,0.20773640634232482,-1.3264939420213366,1.2729207855286595,-2.4970660868973426e-08,1.0156731565470454
4503.429999999935,4.217836131854179e-05,0.07233195779466288,0.5196297337665303,-1.4290979202185878,1.2729207855286597,-2.4461055420354305e-08,1.0146086963012682
4504.939999999944,4.225826734513356e-05,0.0724692476805815,0.5225815547158241,-1.4292301856395702,1.2729207855286597,-2.4505209266127257e-08,1.0135628321127734
4509.590000000084,4.2403696730304195e-05,0.0727098640441908,0.5079979006732027,-1.4255967358743957,1.2729207855286597,-2.455709666149074e-08,1.0125366431820004
4518.7299999997485,4.2438230909177476e-05,0.07277238220280322,0.49898299770833887,-1.423237872865848,1.2729207855286597,-2.4541140513610808e-08,1.0115312087093893
4505.059999999823,4.2584200430827186e-05,0.0729325338006743,0.5023813348851363,-1.4231513551570325,1.2729207855286597,-2.4619652119415052e-08,1.0105476078953797
4511.879999999888,4.266091072671017e-05,0.0730573634439165,0.48646016735875275,-1.4191803264619316,1.2729207855286597,-2.46240712253182e-08,1.0095869199404122
4507.880000000121,4.2752308258794975e-05,0.07316251093610367,0.48286211097178633,-1.4178406954473817,1.2729207855286597,-2.465598995024498e-08,1.008650224044926
4441.739999999991,4.137290203229644e-05,0.07009292658669584,0.642109353307025,-1.466337171815696,1.2335996825980602,-2.4879396611329292e-08,1.0077385994093608
4424.530000000028,4.140264683241806e-05,0.07009292658669584,0.642109353307025,-1.466337171815696,1.2335996825980602,-2.4928517040442504e-08,1.006853125234157
4433.239999999991,4.130291364465418e-05,0.06999848514578957,0.6601239963625334,-1.471450433285982,1.2335996825980602,-2.4895664584593737e-08,1.0059948807197543
4427.649999999907,4.1159680266541526e-05,0.0698333973227891,0.6722127202013,-1.4756941535458177,1.2335996825980602,-2.4884708212282018e-08,1.005164945066593
4408.229999999981,4.0040437992618936e-05,0.06841401387644198,0.7862808880091747,-1.5101405921580233,1.2335996825980602,-2.4637247422634133e-08,1.004364397475112
4392.709999999963,4.1648620303827094e-05,0.06921310963578037,0.6537960146963586,-1.4696000771283981,1.2511967870979137,-2.551831838035177e-08,1.0035943171457518
4384.909999999683,4.091175532395324e-05,0.06829244896662144,0.7226008987312871,-1.4899489995065096,1.2511967870979137,-2.5337280715769737e-08,1.002855783278952
4374.8300000000745,4.044225537449548e-05,0.06770242375142993,0.7763111878707623,-1.5056567311437146,1.2511967870979137,-2.5242792468676432e-08,1.002149875075153
4283.689999999944,3.756522146735762e-05,0.06275082439255317,1.1053166947175193,-1.5992991967621653,1.1961493136920085,-2.490069046752827e-08,1.0014776717347942
4386.2400000002235,4.0421612791412866e-05,0.06770242375142993,0.7763111878707623,-1.5056567311437146,1.2511967870979137,-2.520473703501161e-08,1.0008402524583155
4386.300000000279,4.0439959879205244e-05,0.06772534401700908,0.7703246884634316,-1.504169958438327,1.2511967870979137,-2.5207199195280547e-08,1.000238696446157
4391.129999999888,4.037582835307792e-05,0.06765888893948274,0.7834888008161371,-1.5075636375014938,1.2511967870979137,-2.518110631920784e-08,0.9996740828987583
4345.220000000205,4.0112353561159094e-05,0.06722491271016197,0.8211692000177062,-1.5189500354925105,1.1786719389680018,-2.5226952507931155e-08,0.9991474910165592
5102.070000000298,5.935536843761595e-05,0.10007972014030395,-0.6296157110871583,-0.9718536106258076,3.9695500651423203,-2.376965764746223e-08,0.9977663288174193
4546.699999999721,4.6071875503996794e-05,0.07724001781153587,0.197080505192738,-1.321980479171279,1.2729207855286595,-2.51365330505123e-08,0.997348864465725
4550.799999999814,4.612920180881714e-05,0.07735522420821646,0.19891293097917373,-1.3225158335571179,1.2729207855286595,-2.516739233749527e-08,0.9969494283636653
4464.920000000391,4.394231929685729e-05,0.07321983311475562,0.40447814739256804,-1.3908466344582529,1.290308294202244,-2.536715109563345e-08,0.9965668560786682
4483.0999999996275,4.3957795758502704e-05,0.07331355464500404,0.4084578504922143,-1.392116515557205,1.290308294202244,-2.5351399694914735e-08,0.9961999831781619
4475.730000000447,4.40172727059522e-05,0.07339350627463594,0.4118539449004164,-1.39270207880869,1.290308294202244,-2.540598355368289e-08,0.9958476452295747
4481.739999999758,4.403687439131402e-05,0.07342342292359046,0.4035137947802254,-1.3901116506638564,1.290308294202244,-2.5384180086191395e-08,0.9955086778003343
4489.090000000317,4.409278086337928e-05,0.07355090583257469,0.4045385473723755,-1.3907934529734587,1.290308294202244,-2.5409493091298324e-08,0.9951819164578687
4486.569999999832,4.409259309703356e-05,0.0735373085500977,0.39681793288876177,-1.389225432804483,1.290308294202244,-2.5403641946630127e-08,0.9948661967696062
4498.639999999665,4.414380765275948e-05,0.07363821012448744,0.3909069975317778,-1.3870888587900223,1.290308294202244,-2.5388886479807163e-08,0.9945603543029748
4490.399999999907,4.4187172236028766e-05,0.07369303089120688,0.39908354164433035,-1.3888225335850863,1.290308294202244,-2.5443793803805388e-08,0.9942632246254025
4503.369999999646,4.2842371985988515e-05,0.073297437462543,0.4955101991344364,-1.4208881903100459,1.2729207855286597,-2.4721847287391283e-08,0.9939736433043176
4506.339999999851,4.281298247934579e-05,0.07324949444626055,0.4924900558740979,-1.4200649214870078,1.2729207855286597,-2.469383722755821e-08,0.9936904459071478
4492.5,4.354594440280417e-05,0.07292811959744565,0.4546209987493879,-1.4069938366571975,1.290308294202244,-2.5309028899603525e-08,0.9934124680013215
