ChargingTime,VoltageSlope,VoltageStd,VoltageKurtosis,VoltageSkewness,VoltageEntropy,VoltageCurvature,Normalized Capacity
5947.420000000042,6.139973146007925e-05,0.10541178459001944,-0.6805802393036791,-0.9335746419789182,3.8636846780935947,-2.294544336474252e-08,1.0189097106598353
4378.849999999977,4.2120239088481994e-05,0.06937752088422018,0.5726171010751289,-1.4414965050426254,1.2511967870979137,-2.5408408969233467e-08,1.017617952803022
4405.399999999907,4.14000149301638e-05,0.06981934244684751,0.6167685740530247,-1.4572921254503635,1.2335996825980602,-2.4809489732151613e-08,1.0163414093022678
4376.869999999995,4.055166481064763e-05,0.06754809734215665,0.7284541445851511,-1.4903314780164085,1.2511967870979137,-2.503559821574964e-08,1.0150822975179825
4414.209999999963,4.113631373660956e-05,0.06970484703722628,0.6665546452176523,-1.4744251553990018,1.2335996825980602,-2.485928122456687e-08,1.0138428348105764
4364.339999999967,4.0194443288409e-05,0.06725702097949293,1.1646273826597255,-1.6189804522316555,1.1961493136920085,-2.5238407345308328e-08,1.012625238540459
4324.070000000065,3.849714413374751e-05,0.06508882819313601,0.9696559976139629,-1.5630358076292863,1.1786719389680018,-2.471739568143963e-08,1.0114317260680405
4296.949999999953,3.83360493035806e-05,0.06372816128860327,1.0235949964047837,-1.5768267962140818,1.1961493136920085,-2.5124523044920187e-08,1.0102645147537308
4908.720000000205,4.1488374503859334e-05,0.07169585519521982,1.7903071193757754,-1.6886019818718812,1.1510718241546076,-2.3640879482908608e-08,1.0091258219579393
4172.120000000112,4.020286508594285e-05,0.06462117224677275,0.8846267505328447,-1.5351975964216171,1.214185324963406,-2.6533696558020025e-08,1.008017865041076
4329.360000000102,3.791888825225916e-05,0.06447007762591045,1.0564646809378724,-1.5873861203459048,1.1786719389680018,-2.4584256943192044e-08,1.0069428613635514
4312.9199999999255,3.736420233599654e-05,0.06370370174614365,1.097039519681446,-1.5990925554210185,1.1786719389680018,-2.4405395132161782e-08,1.0059030282857748
4311.360000000102,3.7570598917650427e-05,0.06393014653794901,1.0956168438763418,-1.5970229458244016,1.1786719389680018,-2.4447021993953718e-08,1.0049005831681563
4347.410000000149,3.866259964408622e-05,0.0654272052889255,0.9634315339795441,-1.5613480371406423,1.1786719389680018,-2.47691636035595e-08,1.0039377433711059
4232.380000000121,3.5855217056066746e-05,0.060586980788077,1.3500726897902569,-1.6648266788502688,1.1191194231256714,-2.447884394547054e-08,1.0030167262550334
4232.800000000047,3.576335836777516e-05,0.06051887602376403,1.3559766155591895,-1.6682379676309362,1.1191194231256714,-2.4466454097091517e-08,1.0021397491803483
4222.810000000056,3.575214663030431e-05,0.0604648483487316,1.3529034622386238,-1.667366259957183,1.1191194231256714,-2.447428965353137e-08,1.001309029507461
4208.979999999981,3.5090465885148444e-05,0.05963789163269646,1.4502231664927177,-1.6926369383594149,1.1302609003000592,-2.4275245658762933e-08,1.0005267845967813
4204.469999999739,3.482788536989812e-05,0.05931618790845839,1.4778442909083003,-1.7003519502438984,1.1302609003000592,-2.418998471002113e-08,0.9997952318087189
4191.760000000009,3.5213756597656295e-05,0.05867518562934321,1.4530126838540225,-1.6918899797127498,1.1477814769542862,-2.470997281695222e-08,0.9991165885036838
4176.699999999953,3.48650486244261e-05,0.058213777182215216,1.4991275329603324,-1.7037460940095244,1.1477814769542862,-2.4616010045811684e-08,0.9984930720420859
4172.429999999935,3.4872372016608505e-05,0.058213777182215216,1.4991275329603324,-1.7037460940095244,1.1477814769542862,-2.463188209609906e-08,0.997926899784335
4181.719999999972,3.5019656172012516e-05,0.058443449302162595,1.4825239183575842,-1.700380371004532,1.1477814769542862,-2.4680616867600996e-08,0.9974202890908412
4166.119999999879,3.495728503018541e-05,0.058327947860876576,1.4962779675288207,-1.7029063197636627,1.1477814769542862,-2.4700888268056736e-08,0.9969754573220142
4146.210000000196,3.475200689338421e-05,0.05804660746222608,1.5459493560681015,-1.715309462868125,1.1477814769542862,-2.4689788380624035e-08,0.9965946218382639
